frame_idx,timestamp_unix_s,timestamp_iso_utc,realsense_frame_number,realsense_timestamp_ms,filename
531,1773245608.383187,2026-03-11T16:13:28.383187+00:00,776,1773245608325.324,rgb/frame_000531.jpg
532,1773245608.416838,2026-03-11T16:13:28.416838+00:00,777,1773245608358.691,rgb/frame_000532.jpg
533,1773245608.460475,2026-03-11T16:13:28.460475+00:00,778,1773245608392.058,rgb/frame_000533.jpg
534,1773245608.482558,2026-03-11T16:13:28.482558+00:00,779,1773245608425.425,rgb/frame_000534.jpg
535,1773245608.523537,2026-03-11T16:13:28.523537+00:00,780,1773245608458.792,rgb/frame_000535.jpg
536,1773245608.549993,2026-03-11T16:13:28.549993+00:00,781,1773245608492.159,rgb/frame_000536.jpg
537,1773245608.588961,2026-03-11T16:13:28.588961+00:00,782,1773245608525.526,rgb/frame_000537.jpg
538,1773245608.616499,2026-03-11T16:13:28.616499+00:00,783,1773245608558.893,rgb/frame_000538.jpg
539,1773245608.648868,2026-03-11T16:13:28.648868+00:00,784,1773245608592.260,rgb/frame_000539.jpg
540,1773245608.689467,2026-03-11T16:13:28.689467+00:00,785,1773245608625.626,rgb/frame_000540.jpg
541,1773245608.716796,2026-03-11T16:13:28.716796+00:00,786,1773245608658.993,rgb/frame_000541.jpg
542,1773245608.756685,2026-03-11T16:13:28.756685+00:00,787,1773245608692.361,rgb/frame_000542.jpg
543,1773245608.781919,2026-03-11T16:13:28.781919+00:00,788,1773245608725.727,rgb/frame_000543.jpg
544,1773245608.817039,2026-03-11T16:13:28.817039+00:00,789,1773245608759.094,rgb/frame_000544.jpg
545,1773245608.860737,2026-03-11T16:13:28.860737+00:00,790,1773245608792.460,rgb/frame_000545.jpg
546,1773245608.884190,2026-03-11T16:13:28.884190+00:00,791,1773245608825.827,rgb/frame_000546.jpg
547,1773245608.922551,2026-03-11T16:13:28.922551+00:00,792,1773245608859.193,rgb/frame_000547.jpg
548,1773245608.950652,2026-03-11T16:13:28.950652+00:00,793,1773245608892.560,rgb/frame_000548.jpg
549,1773245608.982603,2026-03-11T16:13:28.982603+00:00,794,1773245608925.926,rgb/frame_000549.jpg
550,1773245609.026485,2026-03-11T16:13:29.026485+00:00,795,1773245608959.292,rgb/frame_000550.jpg
551,1773245609.050258,2026-03-11T16:13:29.050258+00:00,796,1773245608992.658,rgb/frame_000551.jpg
552,1773245609.090302,2026-03-11T16:13:29.090302+00:00,797,1773245609026.025,rgb/frame_000552.jpg
553,1773245609.117932,2026-03-11T16:13:29.117932+00:00,798,1773245609059.391,rgb/frame_000553.jpg
554,1773245609.158332,2026-03-11T16:13:29.158332+00:00,799,1773245609092.757,rgb/frame_000554.jpg
555,1773245609.184932,2026-03-11T16:13:29.184932+00:00,800,1773245609126.123,rgb/frame_000555.jpg
556,1773245609.217972,2026-03-11T16:13:29.217972+00:00,801,1773245609159.489,rgb/frame_000556.jpg
557,1773245609.256931,2026-03-11T16:13:29.256931+00:00,802,1773245609192.855,rgb/frame_000557.jpg
558,1773245609.284699,2026-03-11T16:13:29.284699+00:00,803,1773245609226.221,rgb/frame_000558.jpg
559,1773245609.322859,2026-03-11T16:13:29.322859+00:00,804,1773245609259.587,rgb/frame_000559.jpg
560,1773245609.349721,2026-03-11T16:13:29.349721+00:00,805,1773245609292.960,rgb/frame_000560.jpg
561,1773245609.382987,2026-03-11T16:13:29.382987+00:00,806,1773245609326.327,rgb/frame_000561.jpg
562,1773245609.423254,2026-03-11T16:13:29.423254+00:00,807,1773245609359.695,rgb/frame_000562.jpg
563,1773245609.450939,2026-03-11T16:13:29.450939+00:00,808,1773245609393.062,rgb/frame_000563.jpg
564,1773245609.489998,2026-03-11T16:13:29.489998+00:00,809,1773245609426.430,rgb/frame_000564.jpg
565,1773245609.518117,2026-03-11T16:13:29.518117+00:00,810,1773245609459.797,rgb/frame_000565.jpg
566,1773245609.556242,2026-03-11T16:13:29.556242+00:00,811,1773245609493.165,rgb/frame_000566.jpg
567,1773245609.583312,2026-03-11T16:13:29.583312+00:00,812,1773245609526.532,rgb/frame_000567.jpg
568,1773245609.618198,2026-03-11T16:13:29.618198+00:00,813,1773245609559.899,rgb/frame_000568.jpg
569,1773245609.659099,2026-03-11T16:13:29.659099+00:00,814,1773245609593.266,rgb/frame_000569.jpg
570,1773245609.684912,2026-03-11T16:13:29.684912+00:00,815,1773245609626.633,rgb/frame_000570.jpg
571,1773245609.724571,2026-03-11T16:13:29.724571+00:00,816,1773245609660.000,rgb/frame_000571.jpg
572,1773245609.751745,2026-03-11T16:13:29.751745+00:00,817,1773245609693.367,rgb/frame_000572.jpg
573,1773245609.785052,2026-03-11T16:13:29.785052+00:00,818,1773245609726.733,rgb/frame_000573.jpg
574,1773245609.823809,2026-03-11T16:13:29.823809+00:00,819,1773245609760.100,rgb/frame_000574.jpg
575,1773245609.850319,2026-03-11T16:13:29.850319+00:00,820,1773245609793.467,rgb/frame_000575.jpg
576,1773245609.890290,2026-03-11T16:13:29.890290+00:00,821,1773245609826.834,rgb/frame_000576.jpg
577,1773245609.918556,2026-03-11T16:13:29.918556+00:00,822,1773245609860.200,rgb/frame_000577.jpg
578,1773245609.951119,2026-03-11T16:13:29.951119+00:00,823,1773245609893.567,rgb/frame_000578.jpg
579,1773245609.991831,2026-03-11T16:13:29.991831+00:00,824,1773245609926.934,rgb/frame_000579.jpg
580,1773245610.018308,2026-03-11T16:13:30.018308+00:00,825,1773245609960.300,rgb/frame_000580.jpg
581,1773245610.056905,2026-03-11T16:13:30.056905+00:00,826,1773245609993.667,rgb/frame_000581.jpg
582,1773245610.084414,2026-03-11T16:13:30.084414+00:00,827,1773245610027.033,rgb/frame_000582.jpg
583,1773245610.124265,2026-03-11T16:13:30.124265+00:00,828,1773245610060.400,rgb/frame_000583.jpg
584,1773245610.151164,2026-03-11T16:13:30.151164+00:00,829,1773245610093.767,rgb/frame_000584.jpg
585,1773245610.186146,2026-03-11T16:13:30.186146+00:00,830,1773245610127.134,rgb/frame_000585.jpg
586,1773245610.224901,2026-03-11T16:13:30.224901+00:00,831,1773245610160.500,rgb/frame_000586.jpg
587,1773245610.251381,2026-03-11T16:13:30.251381+00:00,832,1773245610193.866,rgb/frame_000587.jpg
588,1773245610.291586,2026-03-11T16:13:30.291586+00:00,833,1773245610227.232,rgb/frame_000588.jpg
589,1773245610.319052,2026-03-11T16:13:30.319052+00:00,834,1773245610260.598,rgb/frame_000589.jpg
590,1773245610.352461,2026-03-11T16:13:30.352461+00:00,835,1773245610293.965,rgb/frame_000590.jpg
591,1773245610.393723,2026-03-11T16:13:30.393723+00:00,836,1773245610327.337,rgb/frame_000591.jpg
592,1773245610.417671,2026-03-11T16:13:30.417671+00:00,837,1773245610360.701,rgb/frame_000592.jpg
593,1773245610.458290,2026-03-11T16:13:30.458290+00:00,838,1773245610394.064,rgb/frame_000593.jpg
594,1773245610.484494,2026-03-11T16:13:30.484494+00:00,839,1773245610427.427,rgb/frame_000594.jpg
595,1773245610.528571,2026-03-11T16:13:30.528571+00:00,840,1773245610460.790,rgb/frame_000595.jpg
596,1773245610.552769,2026-03-11T16:13:30.552769+00:00,841,1773245610494.153,rgb/frame_000596.jpg
597,1773245610.585067,2026-03-11T16:13:30.585067+00:00,842,1773245610527.516,rgb/frame_000597.jpg
598,1773245610.625938,2026-03-11T16:13:30.625938+00:00,843,1773245610560.879,rgb/frame_000598.jpg
599,1773245610.652540,2026-03-11T16:13:30.652540+00:00,844,1773245610594.241,rgb/frame_000599.jpg
600,1773245610.694746,2026-03-11T16:13:30.694746+00:00,845,1773245610627.604,rgb/frame_000600.jpg
601,1773245610.719495,2026-03-11T16:13:30.719495+00:00,846,1773245610660.967,rgb/frame_000601.jpg
602,1773245610.750853,2026-03-11T16:13:30.750853+00:00,847,1773245610694.329,rgb/frame_000602.jpg
603,1773245610.791872,2026-03-11T16:13:30.791872+00:00,848,1773245610727.691,rgb/frame_000603.jpg
604,1773245610.819772,2026-03-11T16:13:30.819772+00:00,849,1773245610761.054,rgb/frame_000604.jpg
605,1773245610.857576,2026-03-11T16:13:30.857576+00:00,850,1773245610794.417,rgb/frame_000605.jpg
606,1773245610.885034,2026-03-11T16:13:30.885034+00:00,851,1773245610827.779,rgb/frame_000606.jpg
607,1773245610.918019,2026-03-11T16:13:30.918019+00:00,852,1773245610861.141,rgb/frame_000607.jpg
608,1773245610.959100,2026-03-11T16:13:30.959100+00:00,853,1773245610894.503,rgb/frame_000608.jpg
609,1773245610.985566,2026-03-11T16:13:30.985566+00:00,854,1773245610927.865,rgb/frame_000609.jpg
610,1773245611.025426,2026-03-11T16:13:31.025426+00:00,855,1773245610961.227,rgb/frame_000610.jpg
611,1773245611.052600,2026-03-11T16:13:31.052600+00:00,856,1773245610994.589,rgb/frame_000611.jpg
612,1773245611.093478,2026-03-11T16:13:31.093478+00:00,857,1773245611027.950,rgb/frame_000612.jpg
613,1773245611.120210,2026-03-11T16:13:31.120210+00:00,858,1773245611061.312,rgb/frame_000613.jpg
614,1773245611.152930,2026-03-11T16:13:31.152930+00:00,859,1773245611094.673,rgb/frame_000614.jpg
615,1773245611.191856,2026-03-11T16:13:31.191856+00:00,860,1773245611128.035,rgb/frame_000615.jpg
616,1773245611.218969,2026-03-11T16:13:31.218969+00:00,861,1773245611161.396,rgb/frame_000616.jpg
617,1773245611.259233,2026-03-11T16:13:31.259233+00:00,862,1773245611194.758,rgb/frame_000617.jpg
618,1773245611.284790,2026-03-11T16:13:31.284790+00:00,863,1773245611228.119,rgb/frame_000618.jpg
619,1773245611.319631,2026-03-11T16:13:31.319631+00:00,864,1773245611261.480,rgb/frame_000619.jpg
620,1773245611.357846,2026-03-11T16:13:31.357846+00:00,865,1773245611294.841,rgb/frame_000620.jpg
621,1773245611.385576,2026-03-11T16:13:31.385576+00:00,866,1773245611328.202,rgb/frame_000621.jpg
622,1773245611.428853,2026-03-11T16:13:31.428853+00:00,867,1773245611361.574,rgb/frame_000622.jpg
623,1773245611.452991,2026-03-11T16:13:31.452991+00:00,868,1773245611394.945,rgb/frame_000623.jpg
624,1773245611.492490,2026-03-11T16:13:31.492490+00:00,869,1773245611428.317,rgb/frame_000624.jpg
625,1773245611.519882,2026-03-11T16:13:31.519882+00:00,870,1773245611461.690,rgb/frame_000625.jpg
626,1773245611.553087,2026-03-11T16:13:31.553087+00:00,871,1773245611495.063,rgb/frame_000626.jpg
627,1773245611.593805,2026-03-11T16:13:31.593805+00:00,872,1773245611528.436,rgb/frame_000627.jpg
628,1773245611.619659,2026-03-11T16:13:31.619659+00:00,873,1773245611561.808,rgb/frame_000628.jpg
629,1773245611.659247,2026-03-11T16:13:31.659247+00:00,874,1773245611595.180,rgb/frame_000629.jpg
630,1773245611.686304,2026-03-11T16:13:31.686304+00:00,875,1773245611628.553,rgb/frame_000630.jpg
631,1773245611.721213,2026-03-11T16:13:31.721213+00:00,876,1773245611661.926,rgb/frame_000631.jpg
632,1773245611.758868,2026-03-11T16:13:31.758868+00:00,877,1773245611695.298,rgb/frame_000632.jpg
633,1773245611.786592,2026-03-11T16:13:31.786592+00:00,878,1773245611728.670,rgb/frame_000633.jpg
634,1773245611.827478,2026-03-11T16:13:31.827478+00:00,879,1773245611762.043,rgb/frame_000634.jpg
635,1773245611.852334,2026-03-11T16:13:31.852334+00:00,880,1773245611795.416,rgb/frame_000635.jpg
636,1773245611.893021,2026-03-11T16:13:31.893021+00:00,881,1773245611828.788,rgb/frame_000636.jpg
637,1773245611.921313,2026-03-11T16:13:31.921313+00:00,882,1773245611862.160,rgb/frame_000637.jpg
638,1773245611.953512,2026-03-11T16:13:31.953512+00:00,883,1773245611895.533,rgb/frame_000638.jpg
639,1773245611.993636,2026-03-11T16:13:31.993636+00:00,884,1773245611928.906,rgb/frame_000639.jpg
640,1773245612.019671,2026-03-11T16:13:32.019671+00:00,885,1773245611962.278,rgb/frame_000640.jpg
641,1773245612.060341,2026-03-11T16:13:32.060341+00:00,886,1773245611995.651,rgb/frame_000641.jpg
642,1773245612.086649,2026-03-11T16:13:32.086649+00:00,887,1773245612029.023,rgb/frame_000642.jpg
643,1773245612.120867,2026-03-11T16:13:32.120867+00:00,888,1773245612062.396,rgb/frame_000643.jpg
644,1773245612.160000,2026-03-11T16:13:32.160000+00:00,889,1773245612095.769,rgb/frame_000644.jpg
645,1773245612.187746,2026-03-11T16:13:32.187746+00:00,890,1773245612129.141,rgb/frame_000645.jpg
646,1773245612.226426,2026-03-11T16:13:32.226426+00:00,891,1773245612162.514,rgb/frame_000646.jpg
647,1773245612.253561,2026-03-11T16:13:32.253561+00:00,892,1773245612195.888,rgb/frame_000647.jpg
648,1773245612.286723,2026-03-11T16:13:32.286723+00:00,893,1773245612229.260,rgb/frame_000648.jpg
649,1773245612.333033,2026-03-11T16:13:32.333033+00:00,894,1773245612262.633,rgb/frame_000649.jpg
650,1773245612.355969,2026-03-11T16:13:32.355969+00:00,895,1773245612296.006,rgb/frame_000650.jpg
651,1773245612.392917,2026-03-11T16:13:32.392917+00:00,896,1773245612329.379,rgb/frame_000651.jpg
652,1773245612.420367,2026-03-11T16:13:32.420367+00:00,897,1773245612362.751,rgb/frame_000652.jpg
653,1773245612.461108,2026-03-11T16:13:32.461108+00:00,898,1773245612396.124,rgb/frame_000653.jpg
654,1773245612.487333,2026-03-11T16:13:32.487333+00:00,899,1773245612429.496,rgb/frame_000654.jpg
655,1773245612.521842,2026-03-11T16:13:32.521842+00:00,900,1773245612462.868,rgb/frame_000655.jpg
656,1773245612.560225,2026-03-11T16:13:32.560225+00:00,901,1773245612496.240,rgb/frame_000656.jpg
657,1773245612.586556,2026-03-11T16:13:32.586556+00:00,902,1773245612529.613,rgb/frame_000657.jpg
658,1773245612.629046,2026-03-11T16:13:32.629046+00:00,903,1773245612562.985,rgb/frame_000658.jpg
659,1773245612.654845,2026-03-11T16:13:32.654845+00:00,904,1773245612596.357,rgb/frame_000659.jpg
660,1773245612.687657,2026-03-11T16:13:32.687657+00:00,905,1773245612629.729,rgb/frame_000660.jpg
661,1773245612.730133,2026-03-11T16:13:32.730133+00:00,906,1773245612663.101,rgb/frame_000661.jpg
662,1773245612.753711,2026-03-11T16:13:32.753711+00:00,907,1773245612696.474,rgb/frame_000662.jpg
663,1773245612.796321,2026-03-11T16:13:32.796321+00:00,908,1773245612729.846,rgb/frame_000663.jpg
664,1773245612.821169,2026-03-11T16:13:32.821169+00:00,909,1773245612763.218,rgb/frame_000664.jpg
665,1773245612.862033,2026-03-11T16:13:32.862033+00:00,910,1773245612796.590,rgb/frame_000665.jpg
666,1773245612.888423,2026-03-11T16:13:32.888423+00:00,911,1773245612829.962,rgb/frame_000666.jpg
667,1773245612.921356,2026-03-11T16:13:32.921356+00:00,912,1773245612863.335,rgb/frame_000667.jpg
668,1773245612.961647,2026-03-11T16:13:32.961647+00:00,913,1773245612896.708,rgb/frame_000668.jpg
669,1773245612.989154,2026-03-11T16:13:32.989154+00:00,914,1773245612930.080,rgb/frame_000669.jpg
670,1773245613.026584,2026-03-11T16:13:33.026584+00:00,915,1773245612963.452,rgb/frame_000670.jpg
671,1773245613.054486,2026-03-11T16:13:33.054486+00:00,916,1773245612996.824,rgb/frame_000671.jpg
672,1773245613.088196,2026-03-11T16:13:33.088196+00:00,917,1773245613030.197,rgb/frame_000672.jpg
673,1773245613.127164,2026-03-11T16:13:33.127164+00:00,918,1773245613063.569,rgb/frame_000673.jpg
674,1773245613.155033,2026-03-11T16:13:33.155033+00:00,919,1773245613096.941,rgb/frame_000674.jpg
675,1773245613.195613,2026-03-11T16:13:33.195613+00:00,920,1773245613130.313,rgb/frame_000675.jpg
676,1773245613.220656,2026-03-11T16:13:33.220656+00:00,921,1773245613163.685,rgb/frame_000676.jpg
677,1773245613.260437,2026-03-11T16:13:33.260437+00:00,922,1773245613197.057,rgb/frame_000677.jpg
678,1773245613.288990,2026-03-11T16:13:33.288990+00:00,923,1773245613230.429,rgb/frame_000678.jpg
679,1773245613.321341,2026-03-11T16:13:33.321341+00:00,924,1773245613263.802,rgb/frame_000679.jpg
680,1773245613.364327,2026-03-11T16:13:33.364327+00:00,925,1773245613297.174,rgb/frame_000680.jpg
681,1773245613.387697,2026-03-11T16:13:33.387697+00:00,926,1773245613330.546,rgb/frame_000681.jpg
682,1773245613.429316,2026-03-11T16:13:33.429316+00:00,927,1773245613363.918,rgb/frame_000682.jpg
683,1773245613.455423,2026-03-11T16:13:33.455423+00:00,928,1773245613397.290,rgb/frame_000683.jpg
684,1773245613.489211,2026-03-11T16:13:33.489211+00:00,929,1773245613430.662,rgb/frame_000684.jpg
685,1773245613.528251,2026-03-11T16:13:33.528251+00:00,930,1773245613464.034,rgb/frame_000685.jpg
686,1773245613.556077,2026-03-11T16:13:33.556077+00:00,931,1773245613497.409,rgb/frame_000686.jpg
687,1773245613.597589,2026-03-11T16:13:33.597589+00:00,932,1773245613530.784,rgb/frame_000687.jpg
688,1773245613.623497,2026-03-11T16:13:33.623497+00:00,933,1773245613564.159,rgb/frame_000688.jpg
689,1773245613.656571,2026-03-11T16:13:33.656571+00:00,934,1773245613597.535,rgb/frame_000689.jpg
690,1773245613.695786,2026-03-11T16:13:33.695786+00:00,935,1773245613630.911,rgb/frame_000690.jpg
691,1773245613.722651,2026-03-11T16:13:33.722651+00:00,936,1773245613664.286,rgb/frame_000691.jpg
692,1773245613.761999,2026-03-11T16:13:33.761999+00:00,937,1773245613697.661,rgb/frame_000692.jpg
693,1773245613.788946,2026-03-11T16:13:33.788946+00:00,938,1773245613731.036,rgb/frame_000693.jpg
694,1773245613.829215,2026-03-11T16:13:33.829215+00:00,939,1773245613764.411,rgb/frame_000694.jpg
695,1773245613.855142,2026-03-11T16:13:33.855142+00:00,940,1773245613797.786,rgb/frame_000695.jpg
696,1773245613.888802,2026-03-11T16:13:33.888802+00:00,941,1773245613831.162,rgb/frame_000696.jpg
697,1773245613.930978,2026-03-11T16:13:33.930978+00:00,942,1773245613864.537,rgb/frame_000697.jpg
698,1773245613.955297,2026-03-11T16:13:33.955297+00:00,943,1773245613897.912,rgb/frame_000698.jpg
699,1773245613.995443,2026-03-11T16:13:33.995443+00:00,944,1773245613931.287,rgb/frame_000699.jpg
700,1773245614.023497,2026-03-11T16:13:34.023497+00:00,945,1773245613964.663,rgb/frame_000700.jpg
701,1773245614.056878,2026-03-11T16:13:34.056878+00:00,946,1773245613998.038,rgb/frame_000701.jpg
702,1773245614.096534,2026-03-11T16:13:34.096534+00:00,947,1773245614031.413,rgb/frame_000702.jpg
703,1773245614.122656,2026-03-11T16:13:34.122656+00:00,948,1773245614064.788,rgb/frame_000703.jpg
704,1773245614.162003,2026-03-11T16:13:34.162003+00:00,949,1773245614098.164,rgb/frame_000704.jpg
705,1773245614.190202,2026-03-11T16:13:34.190202+00:00,950,1773245614131.539,rgb/frame_000705.jpg
706,1773245614.229218,2026-03-11T16:13:34.229218+00:00,951,1773245614164.914,rgb/frame_000706.jpg
707,1773245614.256572,2026-03-11T16:13:34.256572+00:00,952,1773245614198.290,rgb/frame_000707.jpg
708,1773245614.289286,2026-03-11T16:13:34.289286+00:00,953,1773245614231.665,rgb/frame_000708.jpg
709,1773245614.329429,2026-03-11T16:13:34.329429+00:00,954,1773245614265.040,rgb/frame_000709.jpg
710,1773245614.357248,2026-03-11T16:13:34.357248+00:00,955,1773245614298.417,rgb/frame_000710.jpg
711,1773245614.395260,2026-03-11T16:13:34.395260+00:00,956,1773245614331.792,rgb/frame_000711.jpg
712,1773245614.422045,2026-03-11T16:13:34.422045+00:00,957,1773245614365.167,rgb/frame_000712.jpg
713,1773245614.457328,2026-03-11T16:13:34.457328+00:00,958,1773245614398.543,rgb/frame_000713.jpg
714,1773245614.504848,2026-03-11T16:13:34.504848+00:00,959,1773245614431.918,rgb/frame_000714.jpg
715,1773245614.522872,2026-03-11T16:13:34.522872+00:00,960,1773245614465.293,rgb/frame_000715.jpg
716,1773245614.564516,2026-03-11T16:13:34.564516+00:00,961,1773245614498.665,rgb/frame_000716.jpg
717,1773245614.589379,2026-03-11T16:13:34.589379+00:00,962,1773245614532.038,rgb/frame_000717.jpg
718,1773245614.629103,2026-03-11T16:13:34.629103+00:00,963,1773245614565.412,rgb/frame_000718.jpg
719,1773245614.656977,2026-03-11T16:13:34.656977+00:00,964,1773245614598.785,rgb/frame_000719.jpg
720,1773245614.690378,2026-03-11T16:13:34.690378+00:00,965,1773245614632.158,rgb/frame_000720.jpg
721,1773245614.731813,2026-03-11T16:13:34.731813+00:00,966,1773245614665.531,rgb/frame_000721.jpg
722,1773245614.757290,2026-03-11T16:13:34.757290+00:00,967,1773245614698.905,rgb/frame_000722.jpg
723,1773245614.797848,2026-03-11T16:13:34.797848+00:00,968,1773245614732.278,rgb/frame_000723.jpg
724,1773245614.824616,2026-03-11T16:13:34.824616+00:00,969,1773245614765.651,rgb/frame_000724.jpg
725,1773245614.857750,2026-03-11T16:13:34.857750+00:00,970,1773245614799.024,rgb/frame_000725.jpg
726,1773245614.901630,2026-03-11T16:13:34.901630+00:00,971,1773245614832.398,rgb/frame_000726.jpg
727,1773245614.923653,2026-03-11T16:13:34.923653+00:00,972,1773245614865.771,rgb/frame_000727.jpg
728,1773245614.969676,2026-03-11T16:13:34.969676+00:00,973,1773245614899.145,rgb/frame_000728.jpg
729,1773245614.991112,2026-03-11T16:13:34.991112+00:00,974,1773245614932.518,rgb/frame_000729.jpg
730,1773245615.033648,2026-03-11T16:13:35.033648+00:00,975,1773245614965.891,rgb/frame_000730.jpg
731,1773245615.057888,2026-03-11T16:13:35.057888+00:00,976,1773245614999.265,rgb/frame_000731.jpg
732,1773245615.091112,2026-03-11T16:13:35.091112+00:00,977,1773245615032.639,rgb/frame_000732.jpg
733,1773245615.133071,2026-03-11T16:13:35.133071+00:00,978,1773245615066.012,rgb/frame_000733.jpg
734,1773245615.157457,2026-03-11T16:13:35.157457+00:00,979,1773245615099.386,rgb/frame_000734.jpg
735,1773245615.197230,2026-03-11T16:13:35.197230+00:00,980,1773245615132.759,rgb/frame_000735.jpg
736,1773245615.223652,2026-03-11T16:13:35.223652+00:00,981,1773245615166.133,rgb/frame_000736.jpg
737,1773245615.256511,2026-03-11T16:13:35.256511+00:00,982,1773245615199.506,rgb/frame_000737.jpg
738,1773245615.297862,2026-03-11T16:13:35.297862+00:00,983,1773245615232.880,rgb/frame_000738.jpg
739,1773245615.324758,2026-03-11T16:13:35.324758+00:00,984,1773245615266.253,rgb/frame_000739.jpg
740,1773245615.364980,2026-03-11T16:13:35.364980+00:00,985,1773245615299.627,rgb/frame_000740.jpg
741,1773245615.391583,2026-03-11T16:13:35.391583+00:00,986,1773245615333.000,rgb/frame_000741.jpg
742,1773245615.425880,2026-03-11T16:13:35.425880+00:00,987,1773245615366.374,rgb/frame_000742.jpg
743,1773245615.464365,2026-03-11T16:13:35.464365+00:00,988,1773245615399.748,rgb/frame_000743.jpg
744,1773245615.490291,2026-03-11T16:13:35.490291+00:00,989,1773245615433.121,rgb/frame_000744.jpg
745,1773245615.538031,2026-03-11T16:13:35.538031+00:00,990,1773245615466.495,rgb/frame_000745.jpg
746,1773245615.557529,2026-03-11T16:13:35.557529+00:00,991,1773245615499.868,rgb/frame_000746.jpg
747,1773245615.597749,2026-03-11T16:13:35.597749+00:00,992,1773245615533.240,rgb/frame_000747.jpg
748,1773245615.624420,2026-03-11T16:13:35.624420+00:00,993,1773245615566.614,rgb/frame_000748.jpg
749,1773245615.660057,2026-03-11T16:13:35.660057+00:00,994,1773245615599.987,rgb/frame_000749.jpg
750,1773245615.701927,2026-03-11T16:13:35.701927+00:00,995,1773245615633.360,rgb/frame_000750.jpg
751,1773245615.724468,2026-03-11T16:13:35.724468+00:00,996,1773245615666.733,rgb/frame_000751.jpg
752,1773245615.768804,2026-03-11T16:13:35.768804+00:00,997,1773245615700.107,rgb/frame_000752.jpg
753,1773245615.791302,2026-03-11T16:13:35.791302+00:00,998,1773245615733.481,rgb/frame_000753.jpg
754,1773245615.825569,2026-03-11T16:13:35.825569+00:00,999,1773245615766.854,rgb/frame_000754.jpg
755,1773245615.865211,2026-03-11T16:13:35.865211+00:00,1000,1773245615800.227,rgb/frame_000755.jpg
756,1773245615.892735,2026-03-11T16:13:35.892735+00:00,1001,1773245615833.600,rgb/frame_000756.jpg
757,1773245615.930772,2026-03-11T16:13:35.930772+00:00,1002,1773245615866.974,rgb/frame_000757.jpg
758,1773245615.958615,2026-03-11T16:13:35.958615+00:00,1003,1773245615900.347,rgb/frame_000758.jpg
759,1773245615.998225,2026-03-11T16:13:35.998225+00:00,1004,1773245615933.720,rgb/frame_000759.jpg
760,1773245616.024179,2026-03-11T16:13:36.024179+00:00,1005,1773245615967.094,rgb/frame_000760.jpg
761,1773245616.057435,2026-03-11T16:13:36.057435+00:00,1006,1773245616000.467,rgb/frame_000761.jpg
762,1773245616.098804,2026-03-11T16:13:36.098804+00:00,1007,1773245616033.840,rgb/frame_000762.jpg
763,1773245616.125232,2026-03-11T16:13:36.125232+00:00,1008,1773245616067.213,rgb/frame_000763.jpg
764,1773245616.166639,2026-03-11T16:13:36.166639+00:00,1009,1773245616100.586,rgb/frame_000764.jpg
765,1773245616.194445,2026-03-11T16:13:36.194445+00:00,1010,1773245616133.960,rgb/frame_000765.jpg
766,1773245616.225815,2026-03-11T16:13:36.225815+00:00,1011,1773245616167.333,rgb/frame_000766.jpg
767,1773245616.266814,2026-03-11T16:13:36.266814+00:00,1012,1773245616200.706,rgb/frame_000767.jpg
768,1773245616.292899,2026-03-11T16:13:36.292899+00:00,1013,1773245616234.080,rgb/frame_000768.jpg
769,1773245616.332130,2026-03-11T16:13:36.332130+00:00,1014,1773245616267.453,rgb/frame_000769.jpg
770,1773245616.359044,2026-03-11T16:13:36.359044+00:00,1015,1773245616300.826,rgb/frame_000770.jpg
771,1773245616.398679,2026-03-11T16:13:36.398679+00:00,1016,1773245616334.199,rgb/frame_000771.jpg
772,1773245616.425971,2026-03-11T16:13:36.425971+00:00,1017,1773245616367.573,rgb/frame_000772.jpg
773,1773245616.459950,2026-03-11T16:13:36.459950+00:00,1018,1773245616400.946,rgb/frame_000773.jpg
774,1773245616.497992,2026-03-11T16:13:36.497992+00:00,1019,1773245616434.320,rgb/frame_000774.jpg
775,1773245616.526246,2026-03-11T16:13:36.526246+00:00,1020,1773245616467.694,rgb/frame_000775.jpg
776,1773245616.569405,2026-03-11T16:13:36.569405+00:00,1021,1773245616501.067,rgb/frame_000776.jpg
777,1773245616.593701,2026-03-11T16:13:36.593701+00:00,1022,1773245616534.440,rgb/frame_000777.jpg
778,1773245616.625694,2026-03-11T16:13:36.625694+00:00,1023,1773245616567.812,rgb/frame_000778.jpg
779,1773245616.665695,2026-03-11T16:13:36.665695+00:00,1024,1773245616601.184,rgb/frame_000779.jpg
780,1773245616.693776,2026-03-11T16:13:36.693776+00:00,1025,1773245616634.557,rgb/frame_000780.jpg
781,1773245616.739554,2026-03-11T16:13:36.739554+00:00,1026,1773245616667.929,rgb/frame_000781.jpg
782,1773245616.759349,2026-03-11T16:13:36.759349+00:00,1027,1773245616701.302,rgb/frame_000782.jpg
783,1773245616.792793,2026-03-11T16:13:36.792793+00:00,1028,1773245616734.674,rgb/frame_000783.jpg
784,1773245616.837945,2026-03-11T16:13:36.837945+00:00,1029,1773245616768.047,rgb/frame_000784.jpg
785,1773245616.865733,2026-03-11T16:13:36.865733+00:00,1030,1773245616801.419,rgb/frame_000785.jpg
786,1773245616.901610,2026-03-11T16:13:36.901610+00:00,1031,1773245616834.792,rgb/frame_000786.jpg
787,1773245616.927405,2026-03-11T16:13:36.927405+00:00,1032,1773245616868.164,rgb/frame_000787.jpg
